contrast,estimate,SE,df,t.ratio,p.value
ANT C1200 B_Dry - ANT G3200 B_Dry,-0.7586966982672773,NA,1051,NA,NA
ANT C1200 B_Dry - CN1 G3200 B_Dry,-0.10645728307626325,NA,1051,NA,NA
ANT C1200 B_Dry - VER G3200 B_Dry,-0.07456426714444635,NA,1051,NA,NA
ANT C1200 B_Dry - ALL H3700 B_Dry,0.26421511612789805,NA,1051,NA,NA
ANT C1200 B_Dry - ANT H3700 B_Dry,-0.7769491231273375,NA,1051,NA,NA
ANT C1200 B_Dry - CN1 H3700 B_Dry,-0.1474718653085867,NA,1051,NA,NA
ANT C1200 B_Dry - VER H3700 B_Dry,-0.07484978207264763,NA,1051,NA,NA
CN1 C1200 B_Dry - VER C1200 B_Dry,0.05862838204026237,NA,1051,NA,NA
CN1 C1200 B_Dry - ALL D1700 B_Dry,0.055933489687625446,NA,1051,NA,NA
CN1 C1200 B_Dry - ANT D1700 B_Dry,0.029577242466145612,NA,1051,NA,NA
CN1 C1200 B_Dry - CN1 D1700 B_Dry,0.012652502982373491,NA,1051,NA,NA
CN1 C1200 B_Dry - VER D1700 B_Dry,0.06939815992767129,NA,1051,NA,NA
CN1 C1200 B_Dry - ALL E2200 B_Dry,0.011357399297534678,NA,1051,NA,NA
CN1 C1200 B_Dry - ANT E2200 B_Dry,-0.027267957580558763,NA,1051,NA,NA
CN1 C1200 B_Dry - CN1 E2200 B_Dry,-0.05871553621806863,NA,1051,NA,NA
CN1 C1200 B_Dry - VER E2200 B_Dry,-0.07773407255811875,NA,1051,NA,NA
CN1 C1200 B_Dry - ALL F2700 B_Dry,0.060161703047012086,NA,1051,NA,NA
CN1 C1200 B_Dry - ANT F2700 B_Dry,-0.028954895614636784,NA,1051,NA,NA
CN1 C1200 B_Dry - CN1 F2700 B_Dry,0.008713323889943251,NA,1051,NA,NA
CN1 C1200 B_Dry - VER F2700 B_Dry,0.05232887969552938,NA,1051,NA,NA
CN1 C1200 B_Dry - ALL G3200 B_Dry,0.25954632701828984,NA,1051,NA,NA
CN1 C1200 B_Dry - ANT G3200 B_Dry,-0.7816179122369459,NA,1051,NA,NA
CN1 C1200 B_Dry - CN1 G3200 B_Dry,-0.12937849704593177,NA,1051,NA,NA
CN1 C1200 B_Dry - VER G3200 B_Dry,-0.09748548111411488,NA,1051,NA,NA
CN1 C1200 B_Dry - ALL H3700 B_Dry,0.24129390215822955,NA,1051,NA,NA
CN1 C1200 B_Dry - ANT H3700 B_Dry,-0.7998703370970062,NA,1051,NA,NA
CN1 C1200 B_Dry - CN1 H3700 B_Dry,-0.17039307927825523,NA,1051,NA,NA
CN1 C1200 B_Dry - VER H3700 B_Dry,-0.09777099604231616,NA,1051,NA,NA
VER C1200 B_Dry - ALL D1700 B_Dry,-0.002694892352636922,NA,1051,NA,NA
VER C1200 B_Dry - ANT D1700 B_Dry,-0.029051139574116758,NA,1051,NA,NA
VER C1200 B_Dry - CN1 D1700 B_Dry,-0.04597587905788888,NA,1051,NA,NA
VER C1200 B_Dry - VER D1700 B_Dry,0.010769777887408927,NA,1051,NA,NA
VER C1200 B_Dry - ALL E2200 B_Dry,-0.04727098274272769,NA,1051,NA,NA
VER C1200 B_Dry - ANT E2200 B_Dry,-0.08589633962082113,NA,1051,NA,NA
VER C1200 B_Dry - CN1 E2200 B_Dry,-0.117343918258331,NA,1051,NA,NA
VER C1200 B_Dry - VER E2200 B_Dry,-0.13636245459838112,NA,1051,NA,NA
VER C1200 B_Dry - ALL F2700 B_Dry,0.0015333210067497213,NA,1051,NA,NA
VER C1200 B_Dry - ANT F2700 B_Dry,-0.08758327765489915,NA,1051,NA,NA
VER C1200 B_Dry - CN1 F2700 B_Dry,-0.049915058150319117,NA,1051,NA,NA
VER C1200 B_Dry - VER F2700 B_Dry,-0.006299502344732991,NA,1051,NA,NA
VER C1200 B_Dry - ALL G3200 B_Dry,0.20091794497802745,NA,1051,NA,NA
VER C1200 B_Dry - ANT G3200 B_Dry,-0.8402462942772082,NA,1051,NA,NA
VER C1200 B_Dry - CN1 G3200 B_Dry,-0.18800687908619415,NA,1051,NA,NA
VER C1200 B_Dry - VER G3200 B_Dry,-0.15611386315437725,NA,1051,NA,NA
VER C1200 B_Dry - ALL H3700 B_Dry,0.18266552011796716,NA,1051,NA,NA
VER C1200 B_Dry - ANT H3700 B_Dry,-0.8584987191372685,NA,1051,NA,NA
VER C1200 B_Dry - CN1 H3700 B_Dry,-0.2290214613185176,NA,1051,NA,NA
VER C1200 B_Dry - VER H3700 B_Dry,-0.15639937808257853,NA,1051,NA,NA
ALL D1700 B_Dry - ANT D1700 B_Dry,-0.026356247221479834,NA,1051,NA,NA
ALL D1700 B_Dry - CN1 D1700 B_Dry,-0.043280986705251955,NA,1051,NA,NA
ALL D1700 B_Dry - VER D1700 B_Dry,0.01346467024004585,NA,1051,NA,NA
ALL D1700 B_Dry - ALL E2200 B_Dry,-0.044576090390090764,NA,1051,NA,NA
ALL D1700 B_Dry - ANT E2200 B_Dry,-0.08320144726818421,NA,1051,NA,NA
ALL D1700 B_Dry - CN1 E2200 B_Dry,-0.11464902590569408,NA,1051,NA,NA
ALL D1700 B_Dry - VER E2200 B_Dry,-0.1336675622457442,NA,1051,NA,NA
ALL D1700 B_Dry - ALL F2700 B_Dry,0.0042282133593866435,NA,1051,NA,NA
ALL D1700 B_Dry - ANT F2700 B_Dry,-0.08488838530226223,NA,1051,NA,NA
ALL D1700 B_Dry - CN1 F2700 B_Dry,-0.04722016579768219,NA,1051,NA,NA
ALL D1700 B_Dry - VER F2700 B_Dry,-0.0036046099920960684,NA,1051,NA,NA
ALL D1700 B_Dry - ALL G3200 B_Dry,0.20361283733066438,NA,1051,NA,NA
ALL D1700 B_Dry - ANT G3200 B_Dry,-0.8375514019245713,NA,1051,NA,NA
ALL D1700 B_Dry - CN1 G3200 B_Dry,-0.18531198673355723,NA,1051,NA,NA
ALL D1700 B_Dry - VER G3200 B_Dry,-0.15341897080174033,NA,1051,NA,NA
ALL D1700 B_Dry - ALL H3700 B_Dry,0.18536041247060409,NA,1051,NA,NA
ALL D1700 B_Dry - ANT H3700 B_Dry,-0.8558038267846316,NA,1051,NA,NA
ALL D1700 B_Dry - CN1 H3700 B_Dry,-0.2263265689658807,NA,1051,NA,NA
ALL D1700 B_Dry - VER H3700 B_Dry,-0.1537044857299416,NA,1051,NA,NA
ANT D1700 B_Dry - CN1 D1700 B_Dry,-0.01692473948377212,NA,1051,NA,NA
ANT D1700 B_Dry - VER D1700 B_Dry,0.03982091746152568,NA,1051,NA,NA
ANT D1700 B_Dry - ALL E2200 B_Dry,-0.018219843168610934,NA,1051,NA,NA
ANT D1700 B_Dry - ANT E2200 B_Dry,-0.056845200046704375,NA,1051,NA,NA
ANT D1700 B_Dry - CN1 E2200 B_Dry,-0.08829277868421424,NA,1051,NA,NA
ANT D1700 B_Dry - VER E2200 B_Dry,-0.10731131502426436,NA,1051,NA,NA
ANT D1700 B_Dry - ALL F2700 B_Dry,0.030584460580866477,NA,1051,NA,NA
ANT D1700 B_Dry - ANT F2700 B_Dry,-0.05853213808078239,NA,1051,NA,NA
ANT D1700 B_Dry - CN1 F2700 B_Dry,-0.02086391857620236,NA,1051,NA,NA
ANT D1700 B_Dry - VER F2700 B_Dry,0.022751637229383767,NA,1051,NA,NA
ANT D1700 B_Dry - ALL G3200 B_Dry,0.2299690845521442,NA,1051,NA,NA
ANT D1700 B_Dry - ANT G3200 B_Dry,-0.8111951547030914,NA,1051,NA,NA
ANT D1700 B_Dry - CN1 G3200 B_Dry,-0.1589557395120774,NA,1051,NA,NA
ANT D1700 B_Dry - VER G3200 B_Dry,-0.1270627235802605,NA,1051,NA,NA
ANT D1700 B_Dry - ALL H3700 B_Dry,0.21171665969208392,NA,1051,NA,NA
ANT D1700 B_Dry - ANT H3700 B_Dry,-0.8294475795631517,NA,1051,NA,NA
ANT D1700 B_Dry - CN1 H3700 B_Dry,-0.19997032174440085,NA,1051,NA,NA
ANT D1700 B_Dry - VER H3700 B_Dry,-0.12734823850846178,NA,1051,NA,NA
CN1 D1700 B_Dry - VER D1700 B_Dry,0.056745656945297804,NA,1051,NA,NA
CN1 D1700 B_Dry - ALL E2200 B_Dry,-0.001295103684838813,NA,1051,NA,NA
CN1 D1700 B_Dry - ANT E2200 B_Dry,-0.039920460562932254,NA,1051,NA,NA
CN1 D1700 B_Dry - CN1 E2200 B_Dry,-0.07136803920044212,NA,1051,NA,NA
CN1 D1700 B_Dry - VER E2200 B_Dry,-0.09038657554049223,NA,1051,NA,NA
CN1 D1700 B_Dry - ALL F2700 B_Dry,0.0475092000646386,NA,1051,NA,NA
CN1 D1700 B_Dry - ANT F2700 B_Dry,-0.04160739859701028,NA,1051,NA,NA
CN1 D1700 B_Dry - CN1 F2700 B_Dry,-0.00393917909243024,NA,1051,NA,NA
CN1 D1700 B_Dry - VER F2700 B_Dry,0.03967637671315589,NA,1051,NA,NA
CN1 D1700 B_Dry - ALL G3200 B_Dry,0.24689382403591634,NA,1051,NA,NA
CN1 D1700 B_Dry - ANT G3200 B_Dry,-0.7942704152193193,NA,1051,NA,NA
CN1 D1700 B_Dry - CN1 G3200 B_Dry,-0.14203100002830527,NA,1051,NA,NA
CN1 D1700 B_Dry - VER G3200 B_Dry,-0.11013798409648837,NA,1051,NA,NA
CN1 D1700 B_Dry - ALL H3700 B_Dry,0.22864139917585605,NA,1051,NA,NA
CN1 D1700 B_Dry - ANT H3700 B_Dry,-0.8125228400793796,NA,1051,NA,NA
CN1 D1700 B_Dry - CN1 H3700 B_Dry,-0.18304558226062873,NA,1051,NA,NA
CN1 D1700 B_Dry - VER H3700 B_Dry,-0.11042349902468965,NA,1051,NA,NA
VER D1700 B_Dry - ALL E2200 B_Dry,-0.05804076063013662,NA,1051,NA,NA
VER D1700 B_Dry - ANT E2200 B_Dry,-0.09666611750823005,NA,1051,NA,NA
VER D1700 B_Dry - CN1 E2200 B_Dry,-0.12811369614573992,NA,1051,NA,NA
VER D1700 B_Dry - VER E2200 B_Dry,-0.14713223248579005,NA,1051,NA,NA
VER D1700 B_Dry - ALL F2700 B_Dry,-0.009236456880659206,NA,1051,NA,NA
VER D1700 B_Dry - ANT F2700 B_Dry,-0.09835305554230808,NA,1051,NA,NA
VER D1700 B_Dry - CN1 F2700 B_Dry,-0.06068483603772804,NA,1051,NA,NA
VER D1700 B_Dry - VER F2700 B_Dry,-0.017069280232141916,NA,1051,NA,NA
VER D1700 B_Dry - ALL G3200 B_Dry,0.19014816709061855,NA,1051,NA,NA
VER D1700 B_Dry - ANT G3200 B_Dry,-0.8510160721646172,NA,1051,NA,NA
VER D1700 B_Dry - CN1 G3200 B_Dry,-0.19877665697360308,NA,1051,NA,NA
VER D1700 B_Dry - VER G3200 B_Dry,-0.16688364104178618,NA,1051,NA,NA
VER D1700 B_Dry - ALL H3700 B_Dry,0.17189574223055826,NA,1051,NA,NA
VER D1700 B_Dry - ANT H3700 B_Dry,-0.8692684970246775,NA,1051,NA,NA
VER D1700 B_Dry - CN1 H3700 B_Dry,-0.23979123920592654,NA,1051,NA,NA
VER D1700 B_Dry - VER H3700 B_Dry,-0.16716915596998747,NA,1051,NA,NA
ALL E2200 B_Dry - ANT E2200 B_Dry,-0.03862535687809344,NA,1051,NA,NA
ALL E2200 B_Dry - CN1 E2200 B_Dry,-0.07007293551560331,NA,1051,NA,NA
ALL E2200 B_Dry - VER E2200 B_Dry,-0.08909147185565341,NA,1051,NA,NA
ALL E2200 B_Dry - ALL F2700 B_Dry,0.04880430374947741,NA,1051,NA,NA
ALL E2200 B_Dry - ANT F2700 B_Dry,-0.04031229491217146,NA,1051,NA,NA
ALL E2200 B_Dry - CN1 F2700 B_Dry,-0.002644075407591427,NA,1051,NA,NA
ALL E2200 B_Dry - VER F2700 B_Dry,0.0409714803979947,NA,1051,NA,NA
ALL E2200 B_Dry - ALL G3200 B_Dry,0.24818892772075515,NA,1051,NA,NA
ALL E2200 B_Dry - ANT G3200 B_Dry,-0.7929753115344805,NA,1051,NA,NA
ALL E2200 B_Dry - CN1 G3200 B_Dry,-0.14073589634346645,NA,1051,NA,NA
ALL E2200 B_Dry - VER G3200 B_Dry,-0.10884288041164956,NA,1051,NA,NA
ALL E2200 B_Dry - ALL H3700 B_Dry,0.22993650286069486,NA,1051,NA,NA
ALL E2200 B_Dry - ANT H3700 B_Dry,-0.8112277363945408,NA,1051,NA,NA
ALL E2200 B_Dry - CN1 H3700 B_Dry,-0.1817504785757899,NA,1051,NA,NA
ALL E2200 B_Dry - VER H3700 B_Dry,-0.10912839533985084,NA,1051,NA,NA
ANT E2200 B_Dry - CN1 E2200 B_Dry,-0.03144757863750987,NA,1051,NA,NA
ANT E2200 B_Dry - VER E2200 B_Dry,-0.050466114977559984,NA,1051,NA,NA
ANT E2200 B_Dry - ALL F2700 B_Dry,0.08742966062757085,NA,1051,NA,NA
ANT E2200 B_Dry - ANT F2700 B_Dry,-0.0016869380340780215,NA,1051,NA,NA
ANT E2200 B_Dry - CN1 F2700 B_Dry,0.035981281470502016,NA,1051,NA,NA
ANT E2200 B_Dry - VER F2700 B_Dry,0.07959683727608814,NA,1051,NA,NA
ANT E2200 B_Dry - ALL G3200 B_Dry,0.2868142845988486,NA,1051,NA,NA
ANT E2200 B_Dry - ANT G3200 B_Dry,-0.7543499546563871,NA,1051,NA,NA
ANT E2200 B_Dry - CN1 G3200 B_Dry,-0.10211053946537302,NA,1051,NA,NA
ANT E2200 B_Dry - VER G3200 B_Dry,-0.07021752353355612,NA,1051,NA,NA
ANT E2200 B_Dry - ALL H3700 B_Dry,0.2685618597387883,NA,1051,NA,NA
ANT E2200 B_Dry - ANT H3700 B_Dry,-0.7726023795164474,NA,1051,NA,NA
ANT E2200 B_Dry - CN1 H3700 B_Dry,-0.14312512169769648,NA,1051,NA,NA
ANT E2200 B_Dry - VER H3700 B_Dry,-0.0705030384617574,NA,1051,NA,NA
CN1 E2200 B_Dry - VER E2200 B_Dry,-0.019018536340050112,NA,1051,NA,NA
CN1 E2200 B_Dry - ALL F2700 B_Dry,0.11887723926508072,NA,1051,NA,NA
CN1 E2200 B_Dry - ANT F2700 B_Dry,0.029760640603431848,NA,1051,NA,NA
CN1 E2200 B_Dry - CN1 F2700 B_Dry,0.06742886010801188,NA,1051,NA,NA
CN1 E2200 B_Dry - VER F2700 B_Dry,0.11104441591359801,NA,1051,NA,NA
CN1 E2200 B_Dry - ALL G3200 B_Dry,0.31826186323635847,NA,1051,NA,NA
CN1 E2200 B_Dry - ANT G3200 B_Dry,-0.7229023760188772,NA,1051,NA,NA
CN1 E2200 B_Dry - CN1 G3200 B_Dry,-0.07066296082786315,NA,1051,NA,NA
CN1 E2200 B_Dry - VER G3200 B_Dry,-0.03876994489604625,NA,1051,NA,NA
CN1 E2200 B_Dry - ALL H3700 B_Dry,0.3000094383762982,NA,1051,NA,NA
CN1 E2200 B_Dry - ANT H3700 B_Dry,-0.7411548008789375,NA,1051,NA,NA
CN1 E2200 B_Dry - CN1 H3700 B_Dry,-0.11167754306018661,NA,1051,NA,NA
CN1 E2200 B_Dry - VER H3700 B_Dry,-0.03905545982424753,NA,1051,NA,NA
VER E2200 B_Dry - ALL F2700 B_Dry,0.13789577560513083,NA,1051,NA,NA
VER E2200 B_Dry - ANT F2700 B_Dry,0.04877917694348196,NA,1051,NA,NA
VER E2200 B_Dry - CN1 F2700 B_Dry,0.086447396448062,NA,1051,NA,NA
VER E2200 B_Dry - VER F2700 B_Dry,0.1300629522536481,NA,1051,NA,NA
VER E2200 B_Dry - ALL G3200 B_Dry,0.3372803995764086,NA,1051,NA,NA
VER E2200 B_Dry - ANT G3200 B_Dry,-0.7038838396788271,NA,1051,NA,NA
VER E2200 B_Dry - CN1 G3200 B_Dry,-0.051644424487813034,NA,1051,NA,NA
VER E2200 B_Dry - VER G3200 B_Dry,-0.01975140855599614,NA,1051,NA,NA
VER E2200 B_Dry - ALL H3700 B_Dry,0.3190279747163483,NA,1051,NA,NA
VER E2200 B_Dry - ANT H3700 B_Dry,-0.7221362645388874,NA,1051,NA,NA
VER E2200 B_Dry - CN1 H3700 B_Dry,-0.0926590067201365,NA,1051,NA,NA
VER E2200 B_Dry - VER H3700 B_Dry,-0.02003692348419742,NA,1051,NA,NA
ALL F2700 B_Dry - ANT F2700 B_Dry,-0.08911659866164887,NA,1051,NA,NA
ALL F2700 B_Dry - CN1 F2700 B_Dry,-0.05144837915706884,NA,1051,NA,NA
ALL F2700 B_Dry - VER F2700 B_Dry,-0.007832823351482712,NA,1051,NA,NA
ALL F2700 B_Dry - ALL G3200 B_Dry,0.19938462397127774,NA,1051,NA,NA
ALL F2700 B_Dry - ANT G3200 B_Dry,-0.841779615283958,NA,1051,NA,NA
ALL F2700 B_Dry - CN1 G3200 B_Dry,-0.18954020009294387,NA,1051,NA,NA
ALL F2700 B_Dry - VER G3200 B_Dry,-0.15764718416112697,NA,1051,NA,NA
ALL F2700 B_Dry - ALL H3700 B_Dry,0.18113219911121745,NA,1051,NA,NA
ALL F2700 B_Dry - ANT H3700 B_Dry,-0.8600320401440182,NA,1051,NA,NA
ALL F2700 B_Dry - CN1 H3700 B_Dry,-0.23055478232526733,NA,1051,NA,NA
ALL F2700 B_Dry - VER H3700 B_Dry,-0.15793269908932825,NA,1051,NA,NA
ANT F2700 B_Dry - CN1 F2700 B_Dry,0.03766821950458003,NA,1051,NA,NA
ANT F2700 B_Dry - VER F2700 B_Dry,0.08128377531016616,NA,1051,NA,NA
ANT F2700 B_Dry - ALL G3200 B_Dry,0.2885012226329266,NA,1051,NA,NA
ANT F2700 B_Dry - ANT G3200 B_Dry,-0.7526630166223091,NA,1051,NA,NA
ANT F2700 B_Dry - CN1 G3200 B_Dry,-0.10042360143129499,NA,1051,NA,NA
ANT F2700 B_Dry - VER G3200 B_Dry,-0.0685305854994781,NA,1051,NA,NA
ANT F2700 B_Dry - ALL H3700 B_Dry,0.2702487977728663,NA,1051,NA,NA
ANT F2700 B_Dry - ANT H3700 B_Dry,-0.7709154414823693,NA,1051,NA,NA
ANT F2700 B_Dry - CN1 H3700 B_Dry,-0.14143818366361846,NA,1051,NA,NA
ANT F2700 B_Dry - VER H3700 B_Dry,-0.06881610042767938,NA,1051,NA,NA
CN1 F2700 B_Dry - VER F2700 B_Dry,0.043615555805586126,NA,1051,NA,NA
CN1 F2700 B_Dry - ALL G3200 B_Dry,0.25083300312834655,NA,1051,NA,NA
CN1 F2700 B_Dry - ANT G3200 B_Dry,-0.790331236126889,NA,1051,NA,NA
CN1 F2700 B_Dry - CN1 G3200 B_Dry,-0.13809182093587502,NA,1051,NA,NA
CN1 F2700 B_Dry - VER G3200 B_Dry,-0.10619880500405814,NA,1051,NA,NA
CN1 F2700 B_Dry - ALL H3700 B_Dry,0.2325805782682863,NA,1051,NA,NA
CN1 F2700 B_Dry - ANT H3700 B_Dry,-0.8085836609869493,NA,1051,NA,NA
CN1 F2700 B_Dry - CN1 H3700 B_Dry,-0.17910640316819848,NA,1051,NA,NA
CN1 F2700 B_Dry - VER H3700 B_Dry,-0.10648431993225942,NA,1051,NA,NA
VER F2700 B_Dry - ALL G3200 B_Dry,0.20721744732276046,NA,1051,NA,NA
VER F2700 B_Dry - ANT G3200 B_Dry,-0.8339467919324752,NA,1051,NA,NA
VER F2700 B_Dry - CN1 G3200 B_Dry,-0.18170737674146115,NA,1051,NA,NA
VER F2700 B_Dry - VER G3200 B_Dry,-0.14981436080964425,NA,1051,NA,NA
VER F2700 B_Dry - ALL H3700 B_Dry,0.18896502246270017,NA,1051,NA,NA
VER F2700 B_Dry - ANT H3700 B_Dry,-0.8521992167925355,NA,1051,NA,NA
VER F2700 B_Dry - CN1 H3700 B_Dry,-0.2227219589737846,NA,1051,NA,NA
VER F2700 B_Dry - VER H3700 B_Dry,-0.15009987573784553,NA,1051,NA,NA
ALL G3200 B_Dry - ANT G3200 B_Dry,-1.0411642392552356,NA,1051,NA,NA
ALL G3200 B_Dry - CN1 G3200 B_Dry,-0.3889248240642216,NA,1051,NA,NA
ALL G3200 B_Dry - VER G3200 B_Dry,-0.3570318081324047,NA,1051,NA,NA
ALL G3200 B_Dry - ALL H3700 B_Dry,-0.01825242486006029,NA,1051,NA,NA
ALL G3200 B_Dry - ANT H3700 B_Dry,-1.059416664115296,NA,1051,NA,NA
ALL G3200 B_Dry - CN1 H3700 B_Dry,-0.42993940629654503,NA,1051,NA,NA
ALL G3200 B_Dry - VER H3700 B_Dry,-0.357317323060606,NA,1051,NA,NA
ANT G3200 B_Dry - CN1 G3200 B_Dry,0.652239415191014,NA,1051,NA,NA
ANT G3200 B_Dry - VER G3200 B_Dry,0.684132431122831,NA,1051,NA,NA
ANT G3200 B_Dry - ALL H3700 B_Dry,1.0229118143951754,NA,1051,NA,NA
ANT G3200 B_Dry - ANT H3700 B_Dry,-0.01825242486006029,NA,1051,NA,NA
ANT G3200 B_Dry - CN1 H3700 B_Dry,0.6112248329586906,NA,1051,NA,NA
ANT G3200 B_Dry - VER H3700 B_Dry,0.6838469161946297,NA,1051,NA,NA
CN1 G3200 B_Dry - VER G3200 B_Dry,0.03189301593181689,NA,1051,NA,NA
CN1 G3200 B_Dry - ALL H3700 B_Dry,0.3706723992041613,NA,1051,NA,NA
CN1 G3200 B_Dry - ANT H3700 B_Dry,-0.6704918400510743,NA,1051,NA,NA
CN1 G3200 B_Dry - CN1 H3700 B_Dry,-0.04101458223232346,NA,1051,NA,NA
CN1 G3200 B_Dry - VER H3700 B_Dry,0.03160750100361561,NA,1051,NA,NA
VER G3200 B_Dry - ALL H3700 B_Dry,0.3387793832723444,NA,1051,NA,NA
VER G3200 B_Dry - ANT H3700 B_Dry,-0.7023848559828912,NA,1051,NA,NA
VER G3200 B_Dry - CN1 H3700 B_Dry,-0.07290759816414036,NA,1051,NA,NA
VER G3200 B_Dry - VER H3700 B_Dry,-2.855149282012803e-4,NA,1051,NA,NA
ALL H3700 B_Dry - ANT H3700 B_Dry,-1.0411642392552356,NA,1051,NA,NA
ALL H3700 B_Dry - CN1 H3700 B_Dry,-0.41168698143648474,NA,1051,NA,NA
ALL H3700 B_Dry - VER H3700 B_Dry,-0.3390648982005457,NA,1051,NA,NA
ANT H3700 B_Dry - CN1 H3700 B_Dry,0.6294772578187509,NA,1051,NA,NA
ANT H3700 B_Dry - VER H3700 B_Dry,0.70209934105469,NA,1051,NA,NA
CN1 H3700 B_Dry - VER H3700 B_Dry,0.07262208323593908,NA,1051,NA,NA
